fac1,fac2,cite
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n71920
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n71920
http://vivo.brown.edu/individual/gbourjei,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n67041
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/gbourjei,http://vivo.brown.edu/individual/n67041
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n18008
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n18008
http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/cd7,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/xl6,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/cd7,http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/cd7,http://vivo.brown.edu/individual/xl6,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/xl6,http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/xl6,http://vivo.brown.edu/individual/cd7,http://vivo.brown.edu/individual/n51183
http://vivo.brown.edu/individual/gtaubin,http://vivo.brown.edu/individual/kbreuer,http://vivo.brown.edu/individual/n61963
http://vivo.brown.edu/individual/kbreuer,http://vivo.brown.edu/individual/gtaubin,http://vivo.brown.edu/individual/n61963
http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/mrutherf,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/cpieters,http://vivo.brown.edu/individual/sparman,http://vivo.brown.edu/individual/n26441
http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/ahdaniel,http://vivo.brown.edu/individual/n27813
http://vivo.brown.edu/individual/ahdaniel,http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/n27813
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n85567
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n85567
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n85374
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n85374
http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/sgatesy,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/ebrainer,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/sgatesy,http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/sgatesy,http://vivo.brown.edu/individual/ebrainer,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/ebrainer,http://vivo.brown.edu/individual/jcrisco,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/ebrainer,http://vivo.brown.edu/individual/sgatesy,http://vivo.brown.edu/individual/n30569
http://vivo.brown.edu/individual/tw32,http://vivo.brown.edu/individual/ys35,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/tw32,http://vivo.brown.edu/individual/ks65,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/ys35,http://vivo.brown.edu/individual/tw32,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/ys35,http://vivo.brown.edu/individual/ks65,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/ks65,http://vivo.brown.edu/individual/tw32,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/ks65,http://vivo.brown.edu/individual/ys35,http://vivo.brown.edu/individual/n82059
http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/n56867
http://vivo.brown.edu/individual/nneretti,http://vivo.brown.edu/individual/jsedivy,http://vivo.brown.edu/individual/n56867
http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/ktkelsey,http://vivo.brown.edu/individual/n97517
http://vivo.brown.edu/individual/ktkelsey,http://vivo.brown.edu/individual/watwoodp,http://vivo.brown.edu/individual/n97517
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/n31506
http://vivo.brown.edu/individual/rnjones,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n31506
http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/gbaird,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/cmurator,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/mlevymd,http://vivo.brown.edu/individual/n58366
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n54655
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n54655
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n6499
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/n6499
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jkurtis,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/jffriedm,http://vivo.brown.edu/individual/n18590
http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n59710
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/jlomas,http://vivo.brown.edu/individual/n59710
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n81895
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n70219
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n70219
http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n63500
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/n63500
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/n74580
http://vivo.brown.edu/individual/sb38,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n74580
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n87304
http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/eoharrin,http://vivo.brown.edu/individual/n42907
http://vivo.brown.edu/individual/eoharrin,http://vivo.brown.edu/individual/srounds,http://vivo.brown.edu/individual/n42907
http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n33979
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/zjwu,http://vivo.brown.edu/individual/n33979
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/chaassko,http://vivo.brown.edu/individual/n97758
http://vivo.brown.edu/individual/chaassko,http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/n97758
http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/mlallymd,http://vivo.brown.edu/individual/n26279
http://vivo.brown.edu/individual/mlallymd,http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/n26279
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/nbarnett,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n28602
http://vivo.brown.edu/individual/lbrownmd,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n73620
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/lbrownmd,http://vivo.brown.edu/individual/n73620
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/vknopik,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/rp11,http://vivo.brown.edu/individual/n72997
http://vivo.brown.edu/individual/wl68,http://vivo.brown.edu/individual/ec78,http://vivo.brown.edu/individual/n69642
http://vivo.brown.edu/individual/ec78,http://vivo.brown.edu/individual/wl68,http://vivo.brown.edu/individual/n69642
http://vivo.brown.edu/individual/alevinso,http://vivo.brown.edu/individual/gcarino,http://vivo.brown.edu/individual/n64533
http://vivo.brown.edu/individual/gcarino,http://vivo.brown.edu/individual/alevinso,http://vivo.brown.edu/individual/n64533
http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/rzia,http://vivo.brown.edu/individual/n6775
http://vivo.brown.edu/individual/rzia,http://vivo.brown.edu/individual/anurmikk,http://vivo.brown.edu/individual/n6775
http://vivo.brown.edu/individual/wrakowsk,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n66142
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/wrakowsk,http://vivo.brown.edu/individual/n66142
http://vivo.brown.edu/individual/pcioe,http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/n21965
http://vivo.brown.edu/individual/sramsey,http://vivo.brown.edu/individual/pcioe,http://vivo.brown.edu/individual/n21965
http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/n49378
http://vivo.brown.edu/individual/agjelsvi,http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/n49378
http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/n30302
http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/n30302
http://vivo.brown.edu/individual/dca,http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/n69172
http://vivo.brown.edu/individual/kboekelh,http://vivo.brown.edu/individual/dca,http://vivo.brown.edu/individual/n69172
http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n97742
http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/ckahlerm,http://vivo.brown.edu/individual/n97742
http://vivo.brown.edu/individual/igareen,http://vivo.brown.edu/individual/fduan,http://vivo.brown.edu/individual/n70581
http://vivo.brown.edu/individual/fduan,http://vivo.brown.edu/individual/igareen,http://vivo.brown.edu/individual/n70581
http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/n44453
http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/n44453
http://vivo.brown.edu/individual/zz16,http://vivo.brown.edu/individual/jboxerma,http://vivo.brown.edu/individual/n44307
http://vivo.brown.edu/individual/jboxerma,http://vivo.brown.edu/individual/zz16,http://vivo.brown.edu/individual/n44307
http://vivo.brown.edu/individual/jdonoghu,http://vivo.brown.edu/individual/lhochber,http://vivo.brown.edu/individual/n95033
http://vivo.brown.edu/individual/lhochber,http://vivo.brown.edu/individual/jdonoghu,http://vivo.brown.edu/individual/n95033
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/n98957
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n98957
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/screech,http://vivo.brown.edu/individual/n39501
http://vivo.brown.edu/individual/screech,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n39501
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/n28449
http://vivo.brown.edu/individual/jrichmph,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n28449
http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/n8644
http://vivo.brown.edu/individual/dtyler,http://vivo.brown.edu/individual/mrahman,http://vivo.brown.edu/individual/n8644
http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/n39331
http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/n39331
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n71397
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n71397
http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/n57148
http://vivo.brown.edu/individual/ejelalia,http://vivo.brown.edu/individual/chart,http://vivo.brown.edu/individual/n57148
http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/n63033
http://vivo.brown.edu/individual/isarkar,http://vivo.brown.edu/individual/echen13,http://vivo.brown.edu/individual/n63033
http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/n896
http://vivo.brown.edu/individual/lh15,http://vivo.brown.edu/individual/aspirito,http://vivo.brown.edu/individual/n896
http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/n76218
http://vivo.brown.edu/individual/bbockphd,http://vivo.brown.edu/individual/jhogansc,http://vivo.brown.edu/individual/n76218
http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/bzink,http://vivo.brown.edu/individual/n96679
http://vivo.brown.edu/individual/bzink,http://vivo.brown.edu/individual/mranney,http://vivo.brown.edu/individual/n96679
http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/aharriso,http://vivo.brown.edu/individual/n26975
http://vivo.brown.edu/individual/aharriso,http://vivo.brown.edu/individual/mlurieph,http://vivo.brown.edu/individual/n26975
http://vivo.brown.edu/individual/jjohnso1,http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/n79991
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/jjohnso1,http://vivo.brown.edu/individual/n79991
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/n44935
http://vivo.brown.edu/individual/smcgarve,http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/n44935
http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n22073
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/n22073
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/n36220
http://vivo.brown.edu/individual/wcao,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n36220
http://vivo.brown.edu/individual/bstonest,http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/n96286
http://vivo.brown.edu/individual/jpadbury,http://vivo.brown.edu/individual/bstonest,http://vivo.brown.edu/individual/n96286
http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/n33789
http://vivo.brown.edu/individual/mpcarey,http://vivo.brown.edu/individual/tsenn,http://vivo.brown.edu/individual/n33789
http://vivo.brown.edu/individual/ldworkin,http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/n23775
http://vivo.brown.edu/individual/rgong,http://vivo.brown.edu/individual/ldworkin,http://vivo.brown.edu/individual/n23775
http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/n84244
http://vivo.brown.edu/individual/jheadiii,http://vivo.brown.edu/individual/jmustard,http://vivo.brown.edu/individual/n84244
http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/n28202
http://vivo.brown.edu/individual/sl83,http://vivo.brown.edu/individual/ceatonmd,http://vivo.brown.edu/individual/n28202
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/nphilip,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n66164
http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/cschung,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/aayalaph,http://vivo.brown.edu/individual/smonagha,http://vivo.brown.edu/individual/n55240
http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/n39241
http://vivo.brown.edu/individual/rc30,http://vivo.brown.edu/individual/jf32,http://vivo.brown.edu/individual/n39241
http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/n28988
http://vivo.brown.edu/individual/lweinsto,http://vivo.brown.edu/individual/bgaudian,http://vivo.brown.edu/individual/n28988
http://vivo.brown.edu/individual/jklinger,http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/n45601
http://vivo.brown.edu/individual/cventetu,http://vivo.brown.edu/individual/jklinger,http://vivo.brown.edu/individual/n45601
http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/chaassko,http://vivo.brown.edu/individual/n93980
http://vivo.brown.edu/individual/chaassko,http://vivo.brown.edu/individual/rswiftmd,http://vivo.brown.edu/individual/n93980
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/bborsari,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/nmastrol,http://vivo.brown.edu/individual/kc11,http://vivo.brown.edu/individual/n45451
http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/n17199
http://vivo.brown.edu/individual/jwandsmd,http://vivo.brown.edu/individual/mkimmd,http://vivo.brown.edu/individual/n17199
http://vivo.brown.edu/individual/jreagan,http://vivo.brown.edu/individual/ewiner,http://vivo.brown.edu/individual/n57741
http://vivo.brown.edu/individual/ewiner,http://vivo.brown.edu/individual/jreagan,http://vivo.brown.edu/individual/n57741
http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/n9173
http://vivo.brown.edu/individual/lpricemd,http://vivo.brown.edu/individual/lcarpent,http://vivo.brown.edu/individual/n9173
http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/n66491
http://vivo.brown.edu/individual/smillerp,http://vivo.brown.edu/individual/vmor,http://vivo.brown.edu/individual/n66491
http://vivo.brown.edu/individual/gbourjei,http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/n91701
http://vivo.brown.edu/individual/kmsharke,http://vivo.brown.edu/individual/gbourjei,http://vivo.brown.edu/individual/n91701
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/rbrownph,http://vivo.brown.edu/individual/n46459
http://vivo.brown.edu/individual/drohseno,http://vivo.brown.edu/individual/pmonti,http://vivo.brown.edu/individual/n46459
